activation_scale,energy_scope,excluded,baseline_checkpoint,cmm_crosssim_checkpoint,vread_v,pulse_ns,sample_limit,processed_images,activation_vectors_per_tile,token_vectors_seen_per_layer_sum,r_on_ohm,r_off_ohm,tile_shape,adc_resolution,dac_resolution,read_noise_std,write_noise_std,digital_reference_scope,digital_mac_energy_pj,digital_mac_model,tile_rank,tile_id,layer_name,group,polarity,core_row,core_col,row_start,row_end,col_start,col_end,g_raw_min,g_raw_max,g_raw_mean,r_min_ohm,r_max_ohm,r_mean_ohm,tile_total_energy_j,tile_total_read_current_a,tile_mean_vector_power_w,tile_mean_vector_read_current_a,vector_count,nonzero_vector_count
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r40c0|neg,output_proj,output_proj,neg,40,0,5080,5207,0,128,0.009609987418446065,0.693659544899784,0.066378090021979,1435.2907433123619,51245.555132558264,31464.764589812865,2.4093960393626322e-09,5.58872029621723,0.0013535932805408058,0.031397305034928255,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r40c0|pos,output_proj,output_proj,pos,40,0,5080,5207,0,128,0.009654122854937101,0.6752742432280995,0.066567419921192,1473.7926489096196,51131.06615650102,31280.881508331066,2.1806258527599163e-09,5.3831565390510585,0.0012250707037977063,0.03024245246657898,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r40c1|neg,output_proj,output_proj,neg,40,1,5080,5207,128,256,0.00960426562551491,0.6028107848330705,0.06486048324623371,1648.036501254879,51260.435231633244,31279.237641139858,2.1420638474175172e-09,5.1474050371374025,0.0012034066558525387,0.02891800582661462,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r40c1|pos,output_proj,output_proj,pos,40,1,5080,5207,128,256,0.00960703148315831,0.7954738610318005,0.06817393970346025,1253.888429613739,51253.24126129459,31273.761596285385,2.206326159251882e-09,5.36513197877956,0.0012395090782313946,0.03014119089202,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r41c0|neg,output_proj,output_proj,neg,41,0,5207,5334,0,128,0.009640190358916504,0.7089056407460371,0.0663954437465173,1404.8562818035557,51167.15227888251,31460.491002046936,2.398308770061004e-09,5.58057456242859,0.0013473644775623618,0.03135154248555388,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r41c0|pos,output_proj,output_proj,pos,41,0,5207,5334,0,128,0.009650107163279797,0.6256916966676876,0.06647318619612053,1588.7269535296607,51141.4618517443,31233.31499997338,2.174299209107926e-09,5.370411517491237,0.0012215164096111945,0.030170851221860882,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r41c1|neg,output_proj,output_proj,neg,41,1,5207,5334,128,256,0.009622322263123182,0.7402463197126864,0.06408967273141537,1346.1779231650064,51213.50649334848,31362.030689449974,2.121954598552658e-09,5.095243047665659,0.0011921093250295827,0.028624960941941904,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r41c1|pos,output_proj,output_proj,pos,41,1,5207,5334,128,256,0.009680433670382339,0.7062980998130075,0.06767968744330835,1409.969660936964,51063.05797364496,31335.96160122666,2.197868249813926e-09,5.339007876555116,0.0012347574437156887,0.029994426272781552,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r42c0|neg,output_proj,output_proj,neg,42,0,5334,5461,0,128,0.00963574301593923,0.6721382223565013,0.0682024025771976,1480.5671706426194,51178.68192988469,31445.99929292041,2.4649409954276635e-09,5.722898434094038,0.0013847983120380124,0.03215111479828111,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r42c0|pos,output_proj,output_proj,pos,42,0,5334,5461,0,128,0.009623370550040596,0.6612293434866577,0.0691055280368094,1504.6258592404056,51210.7846614288,31024.501302169767,2.253104641294188e-09,5.56043872505298,0.0012657891243225774,0.031238419803668427,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r42c1|neg,output_proj,output_proj,neg,42,1,5334,5461,128,256,0.009596809330207717,0.551451492655163,0.06569637216924945,1798.7650400333043,51279.83905163458,31148.21504363324,2.17106024070486e-09,5.209665064623908,0.0012196967644409326,0.02926778126193207,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r42c1|pos,output_proj,output_proj,pos,42,1,5334,5461,128,256,0.009633463779049199,0.7959095285600581,0.06971807164903787,1253.210673620935,51184.59282168483,31314.664217295987,2.256607095517389e-09,5.480876721506389,0.0012677567952344875,0.030791442255653872,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r43c0|neg,output_proj,output_proj,neg,43,0,5461,5588,0,128,0.009649491696984813,0.5881189944927036,0.06630460933961857,1688.51091963571,51143.0555249769,31505.087495126387,2.4105038553519217e-09,5.588981451326033,0.0013542156490741121,0.03139877219846086,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r43c0|pos,output_proj,output_proj,pos,43,0,5461,5588,0,128,0.009573117485177671,0.7374707820917075,0.06682362110995198,1351.1759280513552,51341.59091304012,31109.105362658927,2.1823600009185587e-09,5.39175726685381,0.0012260449443362701,0.030290771162100057,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r43c1|neg,output_proj,output_proj,neg,43,1,5461,5588,128,256,0.009625447834794474,0.6169315501877479,0.06380161409718785,1610.922740018227,51205.39193544842,31215.31845055799,2.0918057436407913e-09,5.055736173706328,0.0011751717660903336,0.028403012211833303,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r43c1|pos,output_proj,output_proj,pos,43,1,5461,5588,128,256,0.009655060391213175,0.6869026993331969,0.0683311444162579,1449.204640418571,51128.63970082631,31366.326415832904,2.222281482926747e-09,5.391636656321027,0.0012484727432172731,0.03029009357483723,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r44c0|neg,output_proj,output_proj,neg,44,0,5588,5715,0,128,0.009629141456308464,0.6271358268461352,0.06774432001736663,1585.1265205259804,51195.80593015415,31507.777656362498,2.456028766521615e-09,5.6943521464342455,0.001379791441866075,0.03199074239569801,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r44c0|pos,output_proj,output_proj,pos,44,0,5588,5715,0,128,0.009644787168901601,0.6848351252831612,0.06932406864118586,1453.516314189952,51155.2405959411,30988.41582324934,2.2568312380326383e-09,5.572402260244668,0.0012678827179958643,0.03130563067553184,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r44c1|neg,output_proj,output_proj,neg,44,1,5588,5715,128,256,0.009655512515723962,0.5648608949735032,0.06617441609061635,1756.8138013771609,51127.469630988584,31181.3457588494,2.161097959529503e-09,5.2198996601815715,0.0012140999772637642,0.02932527898978411,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r44c1|pos,output_proj,output_proj,pos,44,1,5588,5715,128,256,0.00964701600175309,0.7714982382435083,0.07102396070877227,1292.3515628251619,51149.46703253923,31173.323671835467,2.286703827494426e-09,5.565893130329175,0.0012846650716260824,0.03126906252993918,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r45c0|neg,output_proj,output_proj,neg,45,0,5715,5842,0,128,0.00963615539360175,0.7025199921531764,0.06880522914136823,1417.4449067678681,51177.6126301805,31428.82468827206,2.4979700882841544e-09,5.781914633654394,0.0014033539821821097,0.032482666481204465,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r45c0|pos,output_proj,output_proj,pos,45,0,5715,5842,0,128,0.009640954744092538,0.7252121358726316,0.06979776613259805,1373.7018243615332,51165.17114817902,30943.90238271188,2.271272656470083e-09,5.604568708276484,0.0012759958744213932,0.031486341057733055,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r45c1|neg,output_proj,output_proj,neg,45,1,5715,5842,128,256,0.009639671618907364,0.6358843340898155,0.0666960224276616,1563.6593294020984,51168.496834730046,31066.557151727295,2.19732026512983e-09,5.277779558586394,0.0012344495871515905,0.029650446958350528,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r45c1|pos,output_proj,output_proj,pos,45,1,5715,5842,128,256,0.00953860705026042,0.7134540228989312,0.0702949748626315,1396.0251315135167,51431.8075714457,31343.990013498154,2.2694589729574014e-09,5.519765324923542,0.0012749769510996636,0.031009917555750235,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r46c0|neg,output_proj,output_proj,neg,46,0,5842,5969,0,128,0.00961428629205835,0.6889779367560513,0.06945735731128086,1444.9026317302935,51234.38116082007,31255.658564735833,2.5302090380132598e-09,5.843286312183674,0.0014214657516928419,0.03282745119204311,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r46c0|pos,output_proj,output_proj,pos,46,0,5842,5969,0,128,0.00963614899975195,0.6944810633181562,0.06982977141537614,1433.6172437644268,51177.6292091606,30969.300007073354,2.269057437438665e-09,5.604575009427166,0.001274751369347564,0.03148637645745599,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r46c1|neg,output_proj,output_proj,neg,46,1,5842,5969,128,256,0.009606465817630102,0.6715464229200976,0.06615758375592844,1481.852584149219,51254.71238788179,31251.387267165657,2.1707904040831424e-09,5.229825306468948,0.0012195451708332263,0.029381041047578358,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r46c1|pos,output_proj,output_proj,pos,46,1,5842,5969,128,256,0.009645182274174751,0.7244770776788249,0.07094803549167616,1375.0764240108315,51154.21702112097,31109.808357209306,2.287081896151556e-09,5.565282585501456,0.0012848774697480651,0.03126563250281717,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r47c0|neg,output_proj,output_proj,neg,47,0,5969,6096,0,128,0.009596501928810203,0.6790833636263753,0.06818042355438406,1465.6470004361515,51280.63933007407,31290.01619589944,2.471460434946244e-09,5.728863359765129,0.001388460918509126,0.03218462561665803,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r47c0|pos,output_proj,output_proj,pos,47,0,5969,6096,0,128,0.009630210016647451,0.8506759356086817,0.06834973598619565,1173.4759104964223,51193.03337947492,31224.752405750463,2.237513210956294e-09,5.515495117050843,0.001257029893795669,0.03098592762388114,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r47c1|neg,output_proj,output_proj,neg,47,1,5969,6096,128,256,0.009616846795192084,0.6422006875659583,0.06556142809478986,1548.5181377171818,51227.72801417194,31297.29039151756,2.148609667156734e-09,5.178676339230511,0.001207084082672321,0.02909368729904781,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r47c1|pos,output_proj,output_proj,pos,47,1,5969,6096,128,256,0.009561838068901284,0.7769813980007061,0.06996646530891124,1283.3484774957299,51371.0425556097,31163.949327797458,2.2723962825043506e-09,5.509072384739122,0.001276627125002445,0.030949844858084954,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r48c0|neg,output_proj,output_proj,neg,48,0,6096,6223,0,128,0.00965153607370077,0.6465399081945975,0.06930457868002238,1538.2852057451,51137.762249316474,31257.79206840818,2.51525254833934e-09,5.818066385657424,0.001413063229404123,0.03268576621155856,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r48c0|pos,output_proj,output_proj,pos,48,0,6096,6223,0,128,0.009557192727282688,0.7731656407348049,0.06967189433395074,1289.600430483211,51383.18181595097,31004.555787253783,2.268918378854098e-09,5.5998391912396395,0.0012746732465472447,0.03145977073730134,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r48c1|neg,output_proj,output_proj,neg,48,1,6096,6223,128,256,0.009623463228845268,0.6749666266400406,0.06729298211876536,1474.4544274579694,51210.544038816,30979.85289302946,2.214889381676935e-09,5.318651708002026,0.001244319877346593,0.02988006577529228,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r48c1|pos,output_proj,output_proj,pos,48,1,6096,6223,128,256,0.009631330483488298,0.7041050241064639,0.07040606735716959,1414.2991821987039,51190.12647159248,31400.488404675314,2.270771290884033e-09,5.524657149770964,0.0012757142083618164,0.031037399717814405,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r49c0|neg,output_proj,output_proj,neg,49,0,6223,6350,0,128,0.009626034017991033,0.8033575047711188,0.07018562713047138,1241.736353647724,51203.87038259211,31088.49615449683,2.5361896967200374e-09,5.877041873697636,0.0014248256723146272,0.03301708917807661,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r49c0|pos,output_proj,output_proj,pos,49,0,6223,6350,0,128,0.009654609057822637,0.7644042670225898,0.07024639381935902,1304.1886736425845,51129.80777671014,31069.944775847373,2.2752391873281533e-09,5.628578129807046,0.0012782242625439067,0.03162122544835419,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r49c1|neg,output_proj,output_proj,neg,49,1,6223,6350,128,256,0.009594599235306055,0.6515036437123749,0.06731405574733383,1526.7441126342553,51285.59329406044,31156.199401987476,2.227836088116838e-09,5.334408800412294,0.0012515933079308085,0.0299685887663612,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r49c1|pos,output_proj,output_proj,pos,49,1,6223,6350,128,256,0.009666208645673805,0.8849382263248229,0.07175631381273952,1128.5550051801686,51099.80432985605,31017.22590928688,2.3221186052060115e-09,5.6290851154003025,0.0013045610141606803,0.03162407368202417,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r4c0|neg,output_proj,output_proj,neg,4,0,508,635,0,128,0.009660024234783508,0.5613698282764056,0.04902095028673762,1767.5460273161139,51115.79651837309,32790.53179606956,1.7932343887612657e-09,4.253447571637954,0.0010074350498658795,0.02389577287437053,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r4c0|pos,output_proj,output_proj,pos,4,0,508,635,0,128,0.009642083452549941,0.6331134035294039,0.04898613309214079,1570.3954835213103,51162.2460462317,32803.42122206396,1.6704026690076544e-09,4.132426177656679,0.0009384284657346366,0.023215877402565616,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r4c1|neg,output_proj,output_proj,neg,4,1,508,635,128,256,0.009642638187192517,0.6106772249232925,0.048287006721568444,1627.15274652222,51160.808547454406,32997.04095232511,1.6369881386519189e-09,3.974765646021604,0.0009196562576696177,0.022330144078773054,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r4c1|pos,output_proj,output_proj,pos,4,1,508,635,128,256,0.009612778289545126,0.6711425125879715,0.04993696710528132,1482.7311768249529,51238.30032511377,32703.24671364777,1.683952826323286e-09,4.104228768546843,0.0009460409136647675,0.023057464991836196,178,178
